number;title;timestamp
25462; Man remembers an encounter while fly fishing at a remote lake in the Olympic Mountains near Hood Canal1980-08-15T12:00:00Z;1980-08-15T12:00:00Z
25492; Young man and his Aunt & Uncle observe large tracks just below their horse pasture in Tehachapi (w/photos)2009-02-26T12:00:00Z;2009-02-26T12:00:00Z
25497; Ongoing activity in a rural setting near Nestlow2009-02-14T12:00:00Z;2009-02-14T12:00:00Z
25511; Couple finds large human-shaped footprints while elk hunting near Bear Creek2008-10-12T12:00:00Z;2008-10-12T12:00:00Z
25533; Two men mushroom picking find large footprint and snapped tree near Elkton2006-11-15T12:00:00Z;2006-11-15T12:00:00Z
25548;" A hunter recalls finding giant footprints as a boy and recently heard a strange vocalization while hunting hogs late at night on the outskirts of Varnado""";1991-06-01T12:00:00Z
25552; Multiple Tracks Found at Florissant Fossil Beds National Monument1997-09-20T12:00:00Z;1997-09-20T12:00:00Z
25559; Exec on business trip has sighting from balcony of hotel near Huntsville2009-02-24T12:00:00Z;2009-02-24T12:00:00Z
25574; Witness spots sasquatch approaching camp near Warwoman Dell2009-02-22T12:00:00Z;2009-02-22T12:00:00Z
25577; Kayaker smells a terrible odor and then sees a hair-covered figure on the Econlockhatchee River2003-03-15T12:00:00Z;2003-03-15T12:00:00Z
25582; Man observes a bigfoot in his headlights near Holiday2009-03-05T12:00:00Z;2009-03-05T12:00:00Z
25592; Man recalls a vivid daytime encounter as a youth near Portland1986-05-24T12:00:00Z;1986-05-24T12:00:00Z
25621; Possible vocalizations heard on Camano Island2009-03-19T12:00:00Z;2009-03-19T12:00:00Z
25622; Two men see a bigfoot cross a road near Rose City1997-10-01T12:00:00Z;1997-10-01T12:00:00Z
25625;" Man finds large human-like footprints in mud while jogging near his home (photos included)""";2009-02-20T12:00:00Z
25648;" Possible nighttime encounter food taken from hunters camping near Tuolumne""";2003-09-15T12:00:00Z
25651; Man tells of sighting of two creatures while shining for deer near Beaverton1996-10-01T12:00:00Z;1996-10-01T12:00:00Z
25661; Wood knocks heard and tracks found near Canton2009-03-18T12:00:00Z;2009-03-18T12:00:00Z
25662; Hiker spots a bigfoot in the mountains east of Butte2007-08-15T12:00:00Z;2007-08-15T12:00:00Z
25670; Possible tracks found crossing field of snow 50 years ago in the City of Thunder Bay1958-12-01T12:00:00Z;1958-12-01T12:00:00Z
25693; Husband and wife hear characteristic vocalizations in the Sautee-Nacoochee Valley2009-03-15T12:00:00Z;2009-03-15T12:00:00Z
25703;" Experienced hunter decribes a brief standoff at approx. 80 yards in daylight near Smithville""";2009-03-25T12:00:00Z
25704; Cougar research interrupted by wood knocks at Bell Smith Springs2007-09-22T12:00:00Z;2007-09-22T12:00:00Z
25715; Man recalls early evening sighting near Brandywine Ski Resort2005-09-14T12:00:00Z;2005-09-14T12:00:00Z
25719; Wood Knocks Heard Near Assawompsett Pond2009-11-17T12:00:00Z;2009-11-17T12:00:00Z
25722; Possible reoccurring activity at a hunting spot near Republic2006-10-14T12:00:00Z;2006-10-14T12:00:00Z
25724; Possible sighting at dusk on family property outside Youngstown2006-04-01T12:00:00Z;2006-04-01T12:00:00Z
25764; Hunter recalls finding fresh tracks in snow outside of Glide1970-11-15T12:00:00Z;1970-11-15T12:00:00Z
25768;" Man recalls a possible brief sighting near Buchanan while looking for dog""";1993-02-07T12:00:00Z
25793; Campers have campsite visitor on two separate occasions near Campbellsburg1997-08-01T12:00:00Z;1997-08-01T12:00:00Z
25809; Resident has recent daylight sighting while retrieving cattle near Godfrey2009-04-08T12:00:00Z;2009-04-08T12:00:00Z
25857; Nightime roadside encounter near Orangeville1990-05-04T12:00:00Z;1990-05-04T12:00:00Z
25860; Early morning driver spots bipedal animal eating corn near Little John Creek near Dunlap2009-08-10T12:00:00Z;2009-08-10T12:00:00Z
25869; Fisherman hears strange grunts and moans near Glenn Flint Lake2006-08-01T12:00:00Z;2006-08-01T12:00:00Z
25874; Possible late night encounter by canoeists on Flat Creek near Piney Creek Wilderness2008-07-04T12:00:00Z;2008-07-04T12:00:00Z
25882; Large rock thrown while two friends sit by campfire on Green Mountain2008-08-15T12:00:00Z;2008-08-15T12:00:00Z
25913; Two men see a 7' tall biped in their headlights while driving near Caroga Lake2004-06-16T12:00:00Z;2004-06-16T12:00:00Z
25915;" Motorist describes possible daylight morning sight near Edisto River between Canady and Givehans""";2009-05-02T12:00:00Z
25924; Possible encounter and vocalizations heard by bowhunter near Metropolis.2008-11-26T12:00:00Z;2008-11-26T12:00:00Z
25948; Man hears characteristic howls in early morning hours near Mechanicstown2009-05-10T12:00:00Z;2009-05-10T12:00:00Z
25961; Young woman has close encounter at night outside of Georgetown1986-07-27T12:00:00Z;1986-07-27T12:00:00Z
25976; Fishermen at boat launch hear monkey-like vocalizations near Salkum2009-05-17T12:00:00Z;2009-05-17T12:00:00Z
25979; Man finds possible footprint outside Palatka2009-05-17T12:00:00Z;2009-05-17T12:00:00Z
25989; Girl sees bigfoot outside home in mountains near Smoot2009-05-15T12:00:00Z;2009-05-15T12:00:00Z
25999; Hunter reports hearing loud wood knocking NW of Tieton2008-10-05T12:00:00Z;2008-10-05T12:00:00Z
26013; Deer hunter finds possible footprint near Ellerbe2008-10-18T12:00:00Z;2008-10-18T12:00:00Z
26019; Public service officer hears unidentifiable screams and grunts near Hiram2006-06-21T12:00:00Z;2006-06-21T12:00:00Z
26029; Recollection of a twilight encounter on Lake Keowee1975-07-01T12:00:00Z;1975-07-01T12:00:00Z
26035; Possible vocalizations heard and large footprints found near Malo2005-03-01T12:00:00Z;2005-03-01T12:00:00Z
26036; Man describes encounter at a strip mine near Whitesburg2003-09-01T12:00:00Z;2003-09-01T12:00:00Z
26039; Motorist has possible sighting near Barrington.2008-05-13T12:00:00Z;2008-05-13T12:00:00Z
26050; Memory told of an inquisitive sasquatch sighted near Port Hardy1992-10-15T12:00:00Z;1992-10-15T12:00:00Z
26065; California BFRO researcher has sighting with a thermal imaging unit in Wenatchee National Forest2007-08-18T12:00:00Z;2007-08-18T12:00:00Z
26072; Trout fishermen encounter unnerving sounds & rock throwing in Joccasee Gorge1998-10-01T12:00:00Z;1998-10-01T12:00:00Z
26076; Woman recalls watching a bigfoot cross the road while riding with her mother near Rocky Mount1979-07-18T12:00:00Z;1979-07-18T12:00:00Z
26100; Truck driver sees a tall red eyed creature south of Fouke near the Sulphur River1996-11-15T12:00:00Z;1996-11-15T12:00:00Z
26101; Teacher sees a bigfoot cross the highway in front of her near Aberdeen1995-01-15T12:00:00Z;1995-01-15T12:00:00Z
26116; Man has close encounter near Oregon border2009-06-03T12:00:00Z;2009-06-03T12:00:00Z
26124; Man recalls seeing a large creature walk across his yard near Tioga1980-10-15T12:00:00Z;1980-10-15T12:00:00Z
26137; Family hears whooping sounds while hiking Marys Peak2009-06-13T12:00:00Z;2009-06-13T12:00:00Z
26149; Fishermen experience possible early morning vocalizations and rock throwing at East Fork Lake2009-06-16T12:00:00Z;2009-06-16T12:00:00Z
26152; Backpackers hear whoops and tree push over SE of Round Valley in the Mt. San Jacinto Wilderness Area2004-06-05T12:00:00Z;2004-06-05T12:00:00Z
26173; Daylight sighting while riding a 4-wheeler near Franklin2007-08-15T12:00:00Z;2007-08-15T12:00:00Z
26179;" Large bipedal animal crosses road in front of couple near Santa Clara River""";2002-02-13T12:00:00Z
26196; Possible intimidation experienced by two bow hunters near Cadillac2000-10-01T12:00:00Z;2000-10-01T12:00:00Z
26201; Family reports numerous incidents since 20002000-06-01T12:00:00Z;2000-06-01T12:00:00Z
26205; Young adult has daylight visual encounter of bipedal creature while driving near Rhinebeck2010-02-15T12:00:00Z;2010-02-15T12:00:00Z
26222; Woman recalls strange creature dashing across road north of Republic1995-07-01T12:00:00Z;1995-07-01T12:00:00Z
26224; Hunter remembers possible howls and footprints near Baker City1991-04-10T12:00:00Z;1991-04-10T12:00:00Z
26226; Daylight roadside sighting near Eufala2009-06-19T12:00:00Z;2009-06-19T12:00:00Z
26245; Man recalls scary incidents as a teenager on his family's farm SW of Mt. Pleasant1986-09-01T12:00:00Z;1986-09-01T12:00:00Z
26255; Woman tells of daylight sighting while hiking near Mud Mountain Dam2002-07-15T12:00:00Z;2002-07-15T12:00:00Z
26258; Nightime sighting by a couple along a main highway between South Lake Tahoe and Placerville2009-07-15T12:00:00Z;2009-07-15T12:00:00Z
26262; Couple witness creature crossing road north of Atlanta2009-06-28T12:00:00Z;2009-06-28T12:00:00Z
26271; Hunter tells of possible encounters while in the DuPuis Reserve east of Lake Okeechobee1998-11-22T12:00:00Z;1998-11-22T12:00:00Z
26276; Man growing up near Taylor recalls several incidents2006-04-12T12:00:00Z;2006-04-12T12:00:00Z
26277; Night sighting by a motorist near Freetown2010-07-06T12:00:00Z;2010-07-06T12:00:00Z
26279; Logging reveals a brief sighting of a bipedal creature near Pennsboro2002-08-13T12:00:00Z;2002-08-13T12:00:00Z
26285; Unusual thud and possible whoop heard along with feeling of being watched in Algonquin Provincial Park2009-07-13T12:00:00Z;2009-07-13T12:00:00Z
26297; Several early morning vocalizations heard at Wheatfields Lake2009-07-04T12:00:00Z;2009-07-04T12:00:00Z
26306; Possible nighttime encounter at a rural home near the village of Jane2009-09-25T12:00:00Z;2009-09-25T12:00:00Z
26307; Possible track and wood knocks heard near Greenville2009-07-18T12:00:00Z;2009-07-18T12:00:00Z
26313; Motorist has late night visual encounter near Tyrone2009-07-17T12:00:00Z;2009-07-17T12:00:00Z
26331; Possible sighting by a First Nations member while hunting outside The Pas Area2009-06-15T12:00:00Z;2009-06-15T12:00:00Z
26338; Possible vocalizations heard by campers In Lake Luzerne area2009-07-26T12:00:00Z;2009-07-26T12:00:00Z
26348; Bipedal sounding pacing and possible vocalizations heard by Boy Scout leader and Scouts at Quetico Provincial Park2009-07-13T12:00:00Z;2009-07-13T12:00:00Z
26352; Early evening sighting near Moreland2007-10-13T12:00:00Z;2007-10-13T12:00:00Z
26353; Hikers hear possible vocalizations near Poodle Dog Pass outside Monte Cristo2002-05-15T12:00:00Z;2002-05-15T12:00:00Z
26354; Rural residents describe loud vocalizations and strange incidents near Iaeger2009-07-22T12:00:00Z;2009-07-22T12:00:00Z
26369; Late night sighting by motorists north of Germantown2005-02-15T12:00:00Z;2005-02-15T12:00:00Z
26372; Homeowner recalls a sighting outside her window and hearing strange vocalizations near Palo1983-08-15T12:00:00Z;1983-08-15T12:00:00Z
26377; Young man has a close daylight encounter while riding his bike along the Hillsborough River2001-01-13T12:00:00Z;2001-01-13T12:00:00Z
26381; Man recalls adversarial encounter with an unknown creature near French Gulch1973-04-15T12:00:00Z;1973-04-15T12:00:00Z
26386; Mother and daughter describe possible howls close to their home near Big Bear City2009-08-10T12:00:00Z;2009-08-10T12:00:00Z
26393; Man experiences loud yells and tree-shaking while deer hunting near Ashville2006-11-20T12:00:00Z;2006-11-20T12:00:00Z
26396; Possible daylight sighting of a juvenile sasquatch on all fours by a deer hunter near Axson2007-11-15T12:00:00Z;2007-11-15T12:00:00Z
26403;" Man sees large hair-covered figure while riding on train near the Cascade Tunnel""";2009-08-04T12:00:00Z
26414; Daytime sighting by two men while driving near Narbona Pass2009-05-12T12:00:00Z;2009-05-12T12:00:00Z
26440; Hitchhiker hears loud vocalization just outside Ilwaco1979-07-15T12:00:00Z;1979-07-15T12:00:00Z
26473; Possible sign and incidents on private property while scouting for deer south of Monkstown2009-08-22T12:00:00Z;2009-08-22T12:00:00Z
26487; Man remembers his nighttime sighting at Bloom Lake north of Sandpoint1993-10-31T12:00:00Z;1993-10-31T12:00:00Z
26504; Early morning sighting by a truck driver near Richland Chambers Lake2009-08-25T12:00:00Z;2009-08-25T12:00:00Z
26513; Man recalls a sighting after Hurricane Frederic north of Mobile1979-09-14T12:00:00Z;1979-09-14T12:00:00Z
26517; Strange screams frighten fly fisherman and cattle near Sundre2009-08-09T12:00:00Z;2009-08-09T12:00:00Z
26522; Woman describes vivid early morning sighting just below Independence Pass2009-09-01T12:00:00Z;2009-09-01T12:00:00Z
26543; Nightime roadside sighting south of Woolaroc2009-08-07T12:00:00Z;2009-08-07T12:00:00Z
26554; Man has nighttime sighting of two bipedal creatures behind his home near Mannford2009-09-08T12:00:00Z;2009-09-08T12:00:00Z
26566;" Man observes tall white hair-covered creature during a family gathering near Lake Ontario""";2003-09-20T12:00:00Z
26567; Sasquatch sighted crossing Elk Meadows parking lot near Toutle Lake2006-11-18T12:00:00Z;2006-11-18T12:00:00Z
26572; Backpacker hears multiple vocalizations while camping near Trout Lake2009-09-09T12:00:00Z;2009-09-09T12:00:00Z
26577; Brief daylight sighting of a small primate type creature in a pine forest near Jacksonville2009-06-18T12:00:00Z;2009-06-18T12:00:00Z
26580; Two hunters are followed by an unseen creature near Toutle2009-09-12T12:00:00Z;2009-09-12T12:00:00Z
26581;" Man remembers observing a hairy bipedal creature in the headlights of his car near Port Richey""";1982-01-01T12:00:00Z
26587; Woman recalls afternoon sighting near the outskirts of Marion.1975-07-15T12:00:00Z;1975-07-15T12:00:00Z
26604; Daytime sighting of reddish-colored bigfoot near Fairbanks2009-07-15T12:00:00Z;2009-07-15T12:00:00Z
26605; Man recalls early morning sighting while squirrel hunting near Salyersville1972-09-30T12:00:00Z;1972-09-30T12:00:00Z
26617; Two bowhunters hear possible screams near Glennie2011-05-19T12:00:00Z;2011-05-19T12:00:00Z
26646; Daylight sighting by mother and daughter at the Illinois River outside Cave Junction2006-11-15T12:00:00Z;2006-11-15T12:00:00Z
26671; Two brothers witness an upright creature while at a cabin near Red Feather2009-09-22T12:00:00Z;2009-09-22T12:00:00Z
26694; Possible nighttime encounter while camping near Potosi2009-09-24T12:00:00Z;2009-09-24T12:00:00Z
26709; Young man recalls encounter behind his house and close to the Meander Creek Reservoir2001-09-30T12:00:00Z;2001-09-30T12:00:00Z
26711; Couple witness a possible juvenile running on all fours in Smithville2009-10-01T12:00:00Z;2009-10-01T12:00:00Z
26718; Late night road crossing sighting by hunters near the eastern boundary of Mt. Hood National Forest2009-10-05T12:00:00Z;2009-10-05T12:00:00Z
26746; Hunter recalls strange incidents while camping near Valleyview1997-09-14T12:00:00Z;1997-09-14T12:00:00Z
26759;" Two hunters describe vocalizations stalking rock-throwing near Elbe""";2008-11-19T12:00:00Z
26765; Man recalls seeing a sasquatch near Little Qualicum Falls on Vancouver Island1987-08-15T12:00:00Z;1987-08-15T12:00:00Z
26767; Camper sees large bipedal creature leave her camp heading to the river.2009-10-04T12:00:00Z;2009-10-04T12:00:00Z
26790; Fisherman has night time sighting along dirt road east of Scranton Lake.1984-08-15T12:00:00Z;1984-08-15T12:00:00Z
26821; Possible sasquatch activity reported by a father and his sons near Falkland2009-10-17T12:00:00Z;2009-10-17T12:00:00Z
26822; Late-night sighting by motorist couple between Homerville and Edith2009-10-07T12:00:00Z;2009-10-07T12:00:00Z
26823; Daylight sighting by hunter and son in Richloam Wildlife Management Area2009-10-18T12:00:00Z;2009-10-18T12:00:00Z
26829; Camper (active duty Marine from Cmp. Lejune) shoots at possible sasquatch and later hears moaning screams2006-06-06T12:00:00Z;2006-06-06T12:00:00Z
26830; Group finds possible Bigfoot track in Wayne National Forest - w/photos of track and cast2009-10-31T12:00:00Z;2009-10-31T12:00:00Z
