cityName;stateID;stateName;country
East Avon;NY;New York;USA
Yonah;GA;Georgia;USA
Concorde Hills;OH;Ohio;USA
Shishmaref;AK;Alaska;USA
Rangeley;ME;Maine;USA
Bull Creek;MO;Missouri;USA
Eulonia;GA;Georgia;USA
Mellen;WI;Wisconsin;USA
Randolph;MS;Mississippi;USA
Trenton;UT;Utah;USA
Rockleigh;NJ;New Jersey;USA
Chapin;IL;Illinois;USA
Carlisle;OK;Oklahoma;USA
Newtonville;NJ;New Jersey;USA
University Park;IA;Iowa;USA
Annetta North;TX;Texas;USA
Michigantown;IN;Indiana;USA
Sardis;AR;Arkansas;USA
Havana;AR;Arkansas;USA
Taylor Corners;CT;Connecticut;USA
Argonia;KS;Kansas;USA
Bandera;TX;Texas;USA
Shiloh;GA;Georgia;USA
Cobbtown;GA;Georgia;USA
Buffalo;KY;Kentucky;USA
Kimball;SD;South Dakota;USA
Fort Gay;WV;West Virginia;USA
La Crosse;VA;Virginia;USA
Boulder Canyon;SD;South Dakota;USA
Clayton;IL;Illinois;USA
Brushton;NY;New York;USA
Hawk Run;PA;Pennsylvania;USA
Windsor Heights;WV;West Virginia;USA
Yakutat;AK;Alaska;USA
New Houlka;MS;Mississippi;USA
Parkerfield;KS;Kansas;USA
Nuiqsut;AK;Alaska;USA
Belleville;IN;Indiana;USA
Bucoda;WA;Washington;USA
Four Lakes;WA;Washington;USA
Merigold;MS;Mississippi;USA
Radcliffe;IA;Iowa;USA
Gilbert;SC;South Carolina;USA
Gallipolis Ferry;WV;West Virginia;USA
Clover;VA;Virginia;USA
Linden;IN;Indiana;USA
Ridgewood;OH;Ohio;USA
Millry;AL;Alabama;USA
D'Hanis;TX;Texas;USA
Alda;NE;Nebraska;USA
Asbury;MO;Missouri;USA
Portland;ND;North Dakota;USA
Cheriton;VA;Virginia;USA
Sunset Valley;TX;Texas;USA
Glenville;MN;Minnesota;USA
Woodland;MN;Minnesota;USA
Altona;IL;Illinois;USA
Lone Oak;TX;Texas;USA
West Logan;OH;Ohio;USA
West Goshen;CA;California;USA
Scotland;TX;Texas;USA
Wampum;PA;Pennsylvania;USA
Anmoore;WV;West Virginia;USA
Delton;MI;Michigan;USA
White Swan;WA;Washington;USA
Lacey;AR;Arkansas;USA
Paukaa;HI;Hawaii;USA
Greens Landing;PA;Pennsylvania;USA
Kwethluk;AK;Alaska;USA
Hardwood Acres;MI;Michigan;USA
Lyndon;IL;Illinois;USA
Central Bridge;NY;New York;USA
Oak Run;CA;California;USA
Bethel;ME;Maine;USA
Port Vincent;LA;Louisiana;USA
Novinger;MO;Missouri;USA
De Valls Bluff;AR;Arkansas;USA
Irondale;MO;Missouri;USA
Ossipee;NC;North Carolina;USA
Freeman;MO;Missouri;USA
Atlantic;VA;Virginia;USA
Bancroft;NE;Nebraska;USA
Columbia;NC;North Carolina;USA
Boggstown;IN;Indiana;USA
Como;TX;Texas;USA
West Farmington;OH;Ohio;USA
Green Meadows;OR;Oregon;USA
Dennehotso;AZ;Arizona;USA
Martinsburg;MO;Missouri;USA
Furman;SC;South Carolina;USA
Wildwood;GA;Georgia;USA
Ironton;MN;Minnesota;USA
Epps;LA;Louisiana;USA
Rebersburg;PA;Pennsylvania;USA
Kingman;IN;Indiana;USA
Holden;WV;West Virginia;USA
McKenney;VA;Virginia;USA
Hillsboro;AL;Alabama;USA
Brecon;OH;Ohio;USA
Stonewall;TX;Texas;USA
Port Matilda;PA;Pennsylvania;USA
Elliott;SC;South Carolina;USA
Downieville-Lawson-Dumont;CO;Colorado;USA
Joseph;UT;Utah;USA
Seymour;IA;Iowa;USA
Lafitte;LA;Louisiana;USA
Parma;MO;Missouri;USA
Ursa;IL;Illinois;USA
Chestertown;NY;New York;USA
Rivergrove;OR;Oregon;USA
Norwood;CO;Colorado;USA
Velma;OK;Oklahoma;USA
Proctorville;OH;Ohio;USA
North Walpole;NH;New Hampshire;USA
Matewan;WV;West Virginia;USA
Forestville;WI;Wisconsin;USA
Selawik;AK;Alaska;USA
Lafayette;MN;Minnesota;USA
Spencer;OH;Ohio;USA
Linden;WI;Wisconsin;USA
Meridian Station;MS;Mississippi;USA
Lattimore;NC;North Carolina;USA
Ava;IL;Illinois;USA
Pin Oak Acres;OK;Oklahoma;USA
Kirkersville;OH;Ohio;USA
Atlasburg;PA;Pennsylvania;USA
Perrysville;IN;Indiana;USA
Otis;CO;Colorado;USA
Amana;IA;Iowa;USA
Junction City;LA;Louisiana;USA
Petersburg;TN;Tennessee;USA
Pownal;VT;Vermont;USA
Corinna;ME;Maine;USA
Blair;OK;Oklahoma;USA
La Harpe;KS;Kansas;USA
Richmond;OH;Ohio;USA
Millington;IL;Illinois;USA
Kelly;NC;North Carolina;USA
Summit;AR;Arkansas;USA
Bluford;IL;Illinois;USA
Stagecoach;TX;Texas;USA
Creston;IL;Illinois;USA
Norfork;AR;Arkansas;USA
Waite Hill;OH;Ohio;USA
Stewart;MN;Minnesota;USA
Center;ND;North Dakota;USA
Maceo;KY;Kentucky;USA
Williamsfield;IL;Illinois;USA
McKenna;WA;Washington;USA
Heart Butte;MT;Montana;USA
Thayer;IL;Illinois;USA
Baker;CA;California;USA
Ephesus;GA;Georgia;USA
Odessa;NY;New York;USA
Brownsboro Farm;KY;Kentucky;USA
Startex;SC;South Carolina;USA
Sunfish Lake;MN;Minnesota;USA
West Hamlin;WV;West Virginia;USA
Peck;MI;Michigan;USA
Gibson;TN;Tennessee;USA
Bradford;AR;Arkansas;USA
Elkhart;IA;Iowa;USA
Ellsworth;IA;Iowa;USA
Butler;KY;Kentucky;USA
Leedey;OK;Oklahoma;USA
Boyd;WI;Wisconsin;USA
Campanillas;PR;Puerto Rico;USA
Zeb;OK;Oklahoma;USA
Hillsdale;IL;Illinois;USA
Laytonville;CA;California;USA
Convent;LA;Louisiana;USA
Stephen;MN;Minnesota;USA
Chadwick;IL;Illinois;USA
Atlantic Mine;MI;Michigan;USA
Pembina;ND;North Dakota;USA
Walsh;CO;Colorado;USA
Claremont;MN;Minnesota;USA
Fithian;IL;Illinois;USA
Godley;IL;Illinois;USA
Modena;PA;Pennsylvania;USA
East Randolph;NY;New York;USA
Aniak;AK;Alaska;USA
Cement City;MI;Michigan;USA
White Oak;MS;Mississippi;USA
Renningers;PA;Pennsylvania;USA
Ireton;IA;Iowa;USA
Mountain Pine;AR;Arkansas;USA
Carbonado;WA;Washington;USA
Morrisville;MO;Missouri;USA
Lakewood Shores;IL;Illinois;USA
Boykins;VA;Virginia;USA
Fessenden;ND;North Dakota;USA
Encore at Monroe;NJ;New Jersey;USA
Slatedale;PA;Pennsylvania;USA
South Cairo;NY;New York;USA
Robards;KY;Kentucky;USA
Foot of Ten;PA;Pennsylvania;USA
Gays Mills;WI;Wisconsin;USA
Byron;WY;Wyoming;USA
Hatley;WI;Wisconsin;USA
Fish Springs;NV;Nevada;USA
Glorieta;NM;New Mexico;USA
Cadyville;NY;New York;USA
Tiger;GA;Georgia;USA
Rifton;NY;New York;USA
Balaton;MN;Minnesota;USA
Bishopville;MD;Maryland;USA
Niangua;MO;Missouri;USA
Golden Beach;FL;Florida;USA
Sabula;IA;Iowa;USA
Danforth;IL;Illinois;USA
Lyerly;GA;Georgia;USA
Fort Towson;OK;Oklahoma;USA
Stanton;ND;North Dakota;USA
Meadow Bridge;WV;West Virginia;USA
Lake Preston;SD;South Dakota;USA
Paauilo;HI;Hawaii;USA
Cuba;NM;New Mexico;USA
Bodega;CA;California;USA
Benoit;MS;Mississippi;USA
Rushville;NY;New York;USA
Dellwood;WI;Wisconsin;USA
Hyden;KY;Kentucky;USA
Melbourne;KY;Kentucky;USA
Neotsu;OR;Oregon;USA
Dorchester;NE;Nebraska;USA
Soldiers Grove;WI;Wisconsin;USA
Glenaire;MO;Missouri;USA
Ranburne;AL;Alabama;USA
Parkers Settlement;IN;Indiana;USA
Laona;WI;Wisconsin;USA
Kirtland;NM;New Mexico;USA
Howard;KS;Kansas;USA
Wauneta;NE;Nebraska;USA
Cathlamet;WA;Washington;USA
Fordsville;KY;Kentucky;USA
Atlanta;MO;Missouri;USA
Golf;IL;Illinois;USA
Hammond;IL;Illinois;USA
Pineville;WV;West Virginia;USA
Greentop;MO;Missouri;USA
North Creek;NY;New York;USA
Purple Sage;WY;Wyoming;USA
Irvington;IL;Illinois;USA
Goessel;KS;Kansas;USA
Bonanza;OR;Oregon;USA
Big Delta;AK;Alaska;USA
Spanish Valley;UT;Utah;USA
Seven Valleys;PA;Pennsylvania;USA
South Philipsburg;PA;Pennsylvania;USA
Cisne;IL;Illinois;USA
Tioga;WV;West Virginia;USA
Watchtower;NY;New York;USA
Calhoun;TN;Tennessee;USA
Elaine;AR;Arkansas;USA
Knapp;WI;Wisconsin;USA
Hytop;AL;Alabama;USA
Mountainburg;AR;Arkansas;USA
Elk Horn;IA;Iowa;USA
Brownton;MN;Minnesota;USA
Dix;IL;Illinois;USA
Thompsonville;IL;Illinois;USA
Barlow;KY;Kentucky;USA
Mauricetown;NJ;New Jersey;USA
Rolling Hills;WY;Wyoming;USA
Sierra Blanca;TX;Texas;USA
Colver;PA;Pennsylvania;USA
Trufant;MI;Michigan;USA
Warm Springs;GA;Georgia;USA
Fairplay;MD;Maryland;USA
Greenwood;NE;Nebraska;USA
Montrose;SD;South Dakota;USA
Pippa Passes;KY;Kentucky;USA
Pinedale;AZ;Arizona;USA
Quantico;VA;Virginia;USA
Olde Stockdale;CA;California;USA
Gordon;TX;Texas;USA
Hale;MO;Missouri;USA
Buena;WA;Washington;USA
Cromwell;IN;Indiana;USA
Mountain Lake;NJ;New Jersey;USA
Mechanicsville;CT;Connecticut;USA
Langeloth;PA;Pennsylvania;USA
Lovilia;IA;Iowa;USA
Richland;IN;Indiana;USA
Nickerson;NE;Nebraska;USA
Center;MO;Missouri;USA
North Salem;IN;Indiana;USA
Wheaton;MO;Missouri;USA
Belleville;AR;Arkansas;USA
Paragon;IN;Indiana;USA
Muir;PA;Pennsylvania;USA
Ashton;IA;Iowa;USA
Hickory Grove;SC;South Carolina;USA
Interlochen;MI;Michigan;USA
East Millstone;NJ;New Jersey;USA
Turner;ME;Maine;USA
Conejo;NM;New Mexico;USA
Lake City;TX;Texas;USA
Villa Heights;VA;Virginia;USA
D'Lo;MS;Mississippi;USA
Smock;PA;Pennsylvania;USA
Franklin;MN;Minnesota;USA
Camargo;IL;Illinois;USA
Oxford Junction;IA;Iowa;USA
Throckmorton;TX;Texas;USA
Wyoming;IA;Iowa;USA
Hecker;IL;Illinois;USA
Emlyn;KY;Kentucky;USA
St. David;IL;Illinois;USA
Noxapater;MS;Mississippi;USA
De Soto;WI;Wisconsin;USA
Oakwood;TX;Texas;USA
Kauneonga Lake;NY;New York;USA
Lane;SC;South Carolina;USA
Bronson;KS;Kansas;USA
Summit;SC;South Carolina;USA
Tijeras;NM;New Mexico;USA
Ramsey;IN;Indiana;USA
Pleasant Groves;AL;Alabama;USA
Mulford;CO;Colorado;USA
Avon;UT;Utah;USA
El Centro Naval Air Facility;CA;California;USA
Isleton;CA;California;USA
Beersheba Springs;TN;Tennessee;USA
Gaylordsville;CT;Connecticut;USA
Cattle Creek;CO;Colorado;USA
Sun;LA;Louisiana;USA
Manzanita;OR;Oregon;USA
Bergholz;OH;Ohio;USA
Ullin;IL;Illinois;USA
Alba;TX;Texas;USA
Paradise Park;CA;California;USA
Lake Ivanhoe;WI;Wisconsin;USA
Whittemore;IA;Iowa;USA
Delbarton;WV;West Virginia;USA
Hawk Point;MO;Missouri;USA
Boomer;WV;West Virginia;USA
Jacksons' Gap;AL;Alabama;USA
Orchid;FL;Florida;USA
Sorrel;LA;Louisiana;USA
DISH;TX;Texas;USA
Potter Valley;CA;California;USA
Palmyra;IL;Illinois;USA
Evant;TX;Texas;USA
Kreamer;PA;Pennsylvania;USA
Cement;OK;Oklahoma;USA
Derby;OH;Ohio;USA
Noatak;AK;Alaska;USA
Stevens;PA;Pennsylvania;USA
Corwin;OH;Ohio;USA
Big Run;PA;Pennsylvania;USA
La Paz;IN;Indiana;USA
Brewster;MN;Minnesota;USA
Stuart;NE;Nebraska;USA
Loraine;TX;Texas;USA
Strasburg;IL;Illinois;USA
Jerry City;OH;Ohio;USA
Dows;IA;Iowa;USA
Vanndale;AR;Arkansas;USA
Tamms;IL;Illinois;USA
Miller;OH;Ohio;USA
Green Ridge;MO;Missouri;USA
Saguache;CO;Colorado;USA
Jane;MO;Missouri;USA
Brook Forest;CO;Colorado;USA
Ballico;CA;California;USA
Hanna;IN;Indiana;USA
Fairfield;OK;Oklahoma;USA
Cosmos;MN;Minnesota;USA
Mehama;OR;Oregon;USA
West Pocomoke;MD;Maryland;USA
Carnelian Bay;CA;California;USA
Greens Fork;IN;Indiana;USA
East Rochester;PA;Pennsylvania;USA
Kensington;KS;Kansas;USA
Ai;OH;Ohio;USA
Medway;OH;Ohio;USA
Wheatley;AR;Arkansas;USA
Atlantic;NC;North Carolina;USA
Savanna;OK;Oklahoma;USA
Alberton;MT;Montana;USA
Lemitar;NM;New Mexico;USA
Bay Shore;MI;Michigan;USA
Gordonville;MO;Missouri;USA
Elmwood Park;WI;Wisconsin;USA
Arnett;OK;Oklahoma;USA
Tripp;SD;South Dakota;USA
Kingstown;NC;North Carolina;USA
Ketchum;OK;Oklahoma;USA
Mercer;WI;Wisconsin;USA
Forestville;PA;Pennsylvania;USA
Stamford;VT;Vermont;USA
Forestville;NY;New York;USA
Ringwood;OK;Oklahoma;USA
Cross Timber;TX;Texas;USA
Buchanan Lake Village;TX;Texas;USA
Gas;KS;Kansas;USA
Russell;IA;Iowa;USA
Cannondale;CT;Connecticut;USA
LeRoy;KS;Kansas;USA
Bridgeton;NC;North Carolina;USA
Republic;MI;Michigan;USA
Lake Medina Shores;TX;Texas;USA
Belt;MT;Montana;USA
Loleta;CA;California;USA
Berlin;AL;Alabama;USA
North Woodstock;NH;New Hampshire;USA
Noblestown;PA;Pennsylvania;USA
Icehouse Canyon;AZ;Arizona;USA
Stacey Street;FL;Florida;USA
Mark;IL;Illinois;USA
Stanford;IL;Illinois;USA
Cairnbrook;PA;Pennsylvania;USA
Altona;CO;Colorado;USA
Callery;PA;Pennsylvania;USA
Altamont;PA;Pennsylvania;USA
West Brule;SD;South Dakota;USA
Martin;MI;Michigan;USA
Garden City;UT;Utah;USA
La Fargeville;NY;New York;USA
Zanesville;IN;Indiana;USA
Ravenwood;MO;Missouri;USA
Michie;TN;Tennessee;USA
Buffalo Springs;TX;Texas;USA
Neshanic;NJ;New Jersey;USA
East Ellijay;GA;Georgia;USA
Dansville;MI;Michigan;USA
Williston;TN;Tennessee;USA
Morgan;TX;Texas;USA
Comanche Creek;CO;Colorado;USA
Dubois;ID;Idaho;USA
Kahite;TN;Tennessee;USA
Pesotum;IL;Illinois;USA
Newport;NJ;New Jersey;USA
Walnut Grove;MO;Missouri;USA
Endeavor;WI;Wisconsin;USA
Dustin Acres;CA;California;USA
Hallsburg;TX;Texas;USA
Grimes;AL;Alabama;USA
St. Rose;IL;Illinois;USA
Mardela Springs;MD;Maryland;USA
McDermott;OH;Ohio;USA
Buda;IL;Illinois;USA
Damiansville;IL;Illinois;USA
Sedalia;NC;North Carolina;USA
Lake Almanor Country Club;CA;California;USA
Tryon;OK;Oklahoma;USA
Crofton;KY;Kentucky;USA
Pope;MS;Mississippi;USA
Lake Mystic;FL;Florida;USA
Protection;KS;Kansas;USA
Wylandville;PA;Pennsylvania;USA
Kingsland;AR;Arkansas;USA
Raymondville;MO;Missouri;USA
Lanare;CA;California;USA
De Kalb;MO;Missouri;USA
Verdunville;WV;West Virginia;USA
Oak Park;GA;Georgia;USA
Kennard;IN;Indiana;USA
San Marine;OR;Oregon;USA
Elnora;IN;Indiana;USA
Winfield;TX;Texas;USA
Weaubleau;MO;Missouri;USA
Grantsboro;NC;North Carolina;USA
Waubeka;WI;Wisconsin;USA
West Nanticoke;PA;Pennsylvania;USA
Mount Auburn;IL;Illinois;USA
Pink Hill;NC;North Carolina;USA
Lytle Creek;CA;California;USA
Pettisville;OH;Ohio;USA
Lake Arthur;NM;New Mexico;USA
Woodson;IL;Illinois;USA
Butterfield;MN;Minnesota;USA
Lynd;MN;Minnesota;USA
Dodge City;AL;Alabama;USA
Etna Green;IN;Indiana;USA
Mayking;KY;Kentucky;USA
Pomeroy;IA;Iowa;USA
Anthon;IA;Iowa;USA
Weston;ID;Idaho;USA
Kosse;TX;Texas;USA
St. Elizabeth;MO;Missouri;USA
Wall;PA;Pennsylvania;USA
Pine Valley;CO;Colorado;USA
Tishomingo;MS;Mississippi;USA
Sundance;NM;New Mexico;USA
Capon Bridge;WV;West Virginia;USA
Carlisle;SC;South Carolina;USA
Vanderbilt;TX;Texas;USA
Madison Place;OH;Ohio;USA
Waverly;KS;Kansas;USA
Valley Grove;WV;West Virginia;USA
Cawood;KY;Kentucky;USA
Cedarville;NJ;New Jersey;USA
Summerhill;PA;Pennsylvania;USA
Gibbsville;WI;Wisconsin;USA
Strathmoor Village;KY;Kentucky;USA
Little Rock;SC;South Carolina;USA
Bird City;KS;Kansas;USA
Littleton;NC;North Carolina;USA
Mulliken;MI;Michigan;USA
Leslie;GA;Georgia;USA
Shelbyville;MO;Missouri;USA
Keota;OK;Oklahoma;USA
Brunson;SC;South Carolina;USA
Lewisberry;PA;Pennsylvania;USA
Hayden;AZ;Arizona;USA
Crawfordsville;OR;Oregon;USA
Altha;FL;Florida;USA
Mole Lake;WI;Wisconsin;USA
Wheeler;MS;Mississippi;USA
Pleasant Plains;NJ;New Jersey;USA
Winchester;OK;Oklahoma;USA
Broomes Island;MD;Maryland;USA
Tropic;UT;Utah;USA
Dividing Creek;NJ;New Jersey;USA
Clay;WV;West Virginia;USA
Coloma;WI;Wisconsin;USA
Exeter;NE;Nebraska;USA
Marysvale;UT;Utah;USA
Arivaca;AZ;Arizona;USA
Tacna;AZ;Arizona;USA
Lorain;PA;Pennsylvania;USA
Sparkman;AR;Arkansas;USA
Strykersville;NY;New York;USA
Warrior Run;PA;Pennsylvania;USA
Birmingham;IA;Iowa;USA
Toledo;WA;Washington;USA
Buford;SC;South Carolina;USA
Bonanza;AR;Arkansas;USA
Glennallen;AK;Alaska;USA
Micanopy;FL;Florida;USA
Scranton;IA;Iowa;USA
Old Green;OK;Oklahoma;USA
Crown City;OH;Ohio;USA
Cross Hill;SC;South Carolina;USA
Timbercreek Canyon;TX;Texas;USA
Aurora;NC;North Carolina;USA
Virgie;KY;Kentucky;USA
East Alto Bonito;TX;Texas;USA
Hamburg;MN;Minnesota;USA
Cantua Creek;CA;California;USA
Weekapaug;RI;Rhode Island;USA
Bellefonte;AR;Arkansas;USA
Leola;AR;Arkansas;USA
Portia;AR;Arkansas;USA
Bagtown;MD;Maryland;USA
Shady Grove;OK;Oklahoma;USA
Allendale;IL;Illinois;USA
Cortland;NE;Nebraska;USA
Rouseville;PA;Pennsylvania;USA
Pine Brook Hill;CO;Colorado;USA
Pittman Center;TN;Tennessee;USA
Prairieton;IN;Indiana;USA
Canton;OK;Oklahoma;USA
Burden;KS;Kansas;USA
Santa Cruz;TX;Texas;USA
Wapella;IL;Illinois;USA
New Virginia;IA;Iowa;USA
Pownal Center;VT;Vermont;USA
Ruma;IL;Illinois;USA
Hornersville;MO;Missouri;USA
Mount Blanchard;OH;Ohio;USA
Wilsonville;IL;Illinois;USA
Finklea;SC;South Carolina;USA
Badger;IA;Iowa;USA
Pollock;LA;Louisiana;USA
Poplar Hills;KY;Kentucky;USA
Warsaw;OH;Ohio;USA
Hot Springs;NC;North Carolina;USA
Lloydsville;OH;Ohio;USA
Irvington;VA;Virginia;USA
Butlertown;MD;Maryland;USA
Elwood;NE;Nebraska;USA
Avoca;WI;Wisconsin;USA
Tipton;PA;Pennsylvania;USA
Holden;UT;Utah;USA
Richland;NJ;New Jersey;USA
Callaway;NE;Nebraska;USA
Hill City;MN;Minnesota;USA
Jewett;OH;Ohio;USA
Green Mountain Falls;CO;Colorado;USA
Sutherland;IA;Iowa;USA
White City;KS;Kansas;USA
Cassadaga;NY;New York;USA
Dante;VA;Virginia;USA
Nezperce;ID;Idaho;USA
Carney;OK;Oklahoma;USA
Falmouth;PA;Pennsylvania;USA
Indianola;NE;Nebraska;USA
Burt;IA;Iowa;USA
Perrinton;MI;Michigan;USA
Dupont City;WV;West Virginia;USA
Dunlo;PA;Pennsylvania;USA
Elephant Head;AZ;Arizona;USA
Spring Lake;UT;Utah;USA
Deweyville;TX;Texas;USA
Groton Long Point;CT;Connecticut;USA
Cedar Grove;WV;West Virginia;USA
Worthington;PA;Pennsylvania;USA
Lyons;PA;Pennsylvania;USA
Wadesville;IN;Indiana;USA
Stanhope;IA;Iowa;USA
Rolling Fields;KY;Kentucky;USA
Seboyeta;NM;New Mexico;USA
Ronda;NC;North Carolina;USA
McDowell;KY;Kentucky;USA
Norway;IA;Iowa;USA
Ridgeway;MO;Missouri;USA
Slovan;PA;Pennsylvania;USA
Firth;ID;Idaho;USA
The Highlands;KS;Kansas;USA
Gisela;AZ;Arizona;USA
Placedo;TX;Texas;USA
Pueblo of Sandia Village;NM;New Mexico;USA
West Dunbar;WV;West Virginia;USA
Pine Haven;WY;Wyoming;USA
Lake Bungee;CT;Connecticut;USA
Rosslyn Farms;PA;Pennsylvania;USA
Wilton;WI;Wisconsin;USA
Del Muerto;AZ;Arizona;USA
Riverlea;OH;Ohio;USA
Pennock;MN;Minnesota;USA
Lenox;TN;Tennessee;USA
Prinsburg;MN;Minnesota;USA
Westwood;IN;Indiana;USA
Allenhurst;GA;Georgia;USA
Centralhatchee;GA;Georgia;USA
Churdan;IA;Iowa;USA
Eckhart Mines;MD;Maryland;USA
Richmond;KS;Kansas;USA
Breckenridge;MO;Missouri;USA
Steinhatchee;FL;Florida;USA
Hartley;TX;Texas;USA
Stewartsville;VA;Virginia;USA
Smiley;TX;Texas;USA
Enterprise;MS;Mississippi;USA
Snook;TX;Texas;USA
Redwater;MS;Mississippi;USA
Smithton;MO;Missouri;USA
Edgar;NE;Nebraska;USA
Bellwood;NE;Nebraska;USA
Springdale;WA;Washington;USA
Valparaiso;NE;Nebraska;USA
West Alton;MO;Missouri;USA
Bloomingdale;MI;Michigan;USA
Garza-Salinas II;TX;Texas;USA
Irene;SD;South Dakota;USA
Spokane Creek;MT;Montana;USA
Boulder Flats;WY;Wyoming;USA
Gilt Edge;TN;Tennessee;USA
Pe Ell;WA;Washington;USA
Vail;IA;Iowa;USA
Red River;NM;New Mexico;USA
Cuyamungue;NM;New Mexico;USA
Sunnyland;IL;Illinois;USA
Lake;MS;Mississippi;USA
Greenwood;IL;Illinois;USA
Red Jacket;WV;West Virginia;USA
Agricola;MS;Mississippi;USA
De Witt;NE;Nebraska;USA
Union Star;MO;Missouri;USA
Meadville;MO;Missouri;USA
Oxford;WI;Wisconsin;USA
Trafford;AL;Alabama;USA
Wellsboro;IN;Indiana;USA
Ducktown;TN;Tennessee;USA
Riley;IN;Indiana;USA
Withee;WI;Wisconsin;USA
Rushsylvania;OH;Ohio;USA
Hawkeye;IA;Iowa;USA
Union;LA;Louisiana;USA
Elk Park;NC;North Carolina;USA
Oglesby;TX;Texas;USA
Oak Hill;MI;Michigan;USA
Pinesburg;MD;Maryland;USA
Butterfield;MO;Missouri;USA
Seventh Mountain;OR;Oregon;USA
Grannis;AR;Arkansas;USA
Blue River;WI;Wisconsin;USA
Lamont;IA;Iowa;USA
Royal;IA;Iowa;USA
Humeston;IA;Iowa;USA
Strasburg;ND;North Dakota;USA
Bokchito;OK;Oklahoma;USA
Hawk Cove;TX;Texas;USA
Schulter;OK;Oklahoma;USA
Scotia;CA;California;USA
Brasher Falls;NY;New York;USA
Lyons Falls;NY;New York;USA
Moorland;KY;Kentucky;USA
Fort Johnson;NY;New York;USA
Arkansas City;AR;Arkansas;USA
Conneaut Lake;PA;Pennsylvania;USA
Noonday;TX;Texas;USA
Pennwyn;PA;Pennsylvania;USA
North Adams;MI;Michigan;USA
Decatur;NE;Nebraska;USA
Pitts;GA;Georgia;USA
Richmond;LA;Louisiana;USA
Burnsville;WV;West Virginia;USA
Pleasant Valley;OR;Oregon;USA
Richfield;ID;Idaho;USA
Rothsay;MN;Minnesota;USA
South Range;MI;Michigan;USA
Fair Play;MO;Missouri;USA
Potrero;CA;California;USA
Bell City;MO;Missouri;USA
Albion;WA;Washington;USA
Florence;KS;Kansas;USA
Portland;AR;Arkansas;USA
Cordova;MD;Maryland;USA
Burlington Junction;MO;Missouri;USA
Mount Crawford;VA;Virginia;USA
Star Harbor;TX;Texas;USA
Drakes Branch;VA;Virginia;USA
Orient;OR;Oregon;USA
Simms;OK;Oklahoma;USA
Nenana;AK;Alaska;USA
Springville;CA;California;USA
Emerson;IA;Iowa;USA
James Town;WY;Wyoming;USA
Huttig;AR;Arkansas;USA
Fisk;MO;Missouri;USA
Alexandria;OH;Ohio;USA
Amboy;MN;Minnesota;USA
Lake Hart;FL;Florida;USA
Keezletown;VA;Virginia;USA
Midway;AL;Alabama;USA
West Jefferson;AL;Alabama;USA
Scammon Bay;AK;Alaska;USA
Hurtsboro;AL;Alabama;USA
Caldwell;AR;Arkansas;USA
Farmington;IA;Iowa;USA
Gloucester;NC;North Carolina;USA
North Hodge;LA;Louisiana;USA
Subiaco;AR;Arkansas;USA
Embarrass;WI;Wisconsin;USA
Round Valley;AZ;Arizona;USA
Lowell;OH;Ohio;USA
Prairie Farm;WI;Wisconsin;USA
Wheatland;PA;Pennsylvania;USA
Macksville;KS;Kansas;USA
Wyandotte;OK;Oklahoma;USA
St. Joseph;WI;Wisconsin;USA
Dayton;ID;Idaho;USA
Winterstown;PA;Pennsylvania;USA
Burke;TX;Texas;USA
Wyndmere;ND;North Dakota;USA
Burnside;AZ;Arizona;USA
Fairchild;WI;Wisconsin;USA
Staley;NC;North Carolina;USA
Helen;GA;Georgia;USA
Blanchard;PA;Pennsylvania;USA
Mecosta;MI;Michigan;USA
West Alto Bonito;TX;Texas;USA
Oak Valley;TX;Texas;USA
Cass Lake;MN;Minnesota;USA
Evaro;MT;Montana;USA
Grand Tower;IL;Illinois;USA
Argyle;GA;Georgia;USA
Cousins Island;ME;Maine;USA
Cross Roads;PA;Pennsylvania;USA
Warrens;WI;Wisconsin;USA
Coatesville;IN;Indiana;USA
Newton;GA;Georgia;USA
Philip;SD;South Dakota;USA
Platte Woods;MO;Missouri;USA
Evans Mills;NY;New York;USA
Interlaken;NY;New York;USA
Westfield;IL;Illinois;USA
Smoot;WY;Wyoming;USA
Coulee City;WA;Washington;USA
Browns Valley;MN;Minnesota;USA
Sierra Brooks;CA;California;USA
Newville;AL;Alabama;USA
Lovelady;TX;Texas;USA
Turtle Lake;ND;North Dakota;USA
Connecticut Farms;NJ;New Jersey;USA
Worden;MT;Montana;USA
Roper;NC;North Carolina;USA
Valencia;PA;Pennsylvania;USA
Delta;MO;Missouri;USA
Petros;TN;Tennessee;USA
Dozier;AL;Alabama;USA
Vesper;WI;Wisconsin;USA
McIntosh;NM;New Mexico;USA
Hornbeak;TN;Tennessee;USA
Felicity;OH;Ohio;USA
Lohrville;WI;Wisconsin;USA
Wishram;WA;Washington;USA
Chase Crossing;VA;Virginia;USA
Benton;PA;Pennsylvania;USA
Clarksville;OH;Ohio;USA
Fairgarden;TN;Tennessee;USA
Stirling City;CA;California;USA
Craigmont;ID;Idaho;USA
Deary;ID;Idaho;USA
Strawn;TX;Texas;USA
Riverwood;KY;Kentucky;USA
Haena;HI;Hawaii;USA
Wellington;MO;Missouri;USA
Sugarloaf;CO;Colorado;USA
Cleveland;UT;Utah;USA
Sandy Hollow-Escondidas;TX;Texas;USA
Sangrey;MT;Montana;USA
Fairgrove;MI;Michigan;USA
